scenario,method,iteration,score,category
fu,climate change,7712,2.035923730483043,market mixes
fu,climate change,7713,2.0359543047333655,market mixes
fu,climate change,7714,2.034960304879653,market mixes
fu,climate change,7715,2.0347608057569113,market mixes
fu,climate change,7716,2.034573487460006,market mixes
fu,climate change,7717,2.0352560664495485,market mixes
fu,climate change,7718,2.033930189608441,market mixes
fu,climate change,7719,2.034338696222073,market mixes
fu,climate change,7720,2.0343365359971575,market mixes
fu,climate change,7721,2.034714597362139,market mixes
fu,climate change,7722,2.034868351824774,market mixes
fu,climate change,7723,2.034272419468661,market mixes
fu,climate change,7724,2.04358115867983,market mixes
fu,climate change,7725,2.0434407617227173,market mixes
fu,climate change,7726,2.0363964961835594,market mixes
fu,climate change,7727,2.0356478566380662,market mixes
fu,climate change,7728,2.035620102691211,market mixes
fu,climate change,7729,2.067342352308161,market mixes
fu,climate change,7730,2.069394596224053,market mixes
fu,climate change,7731,2.0725000967595073,market mixes
fu,climate change,7732,2.07264850910255,market mixes
fu,climate change,7733,2.070139241806223,market mixes
fu,climate change,7734,2.0677547473094933,market mixes
fu,climate change,7735,2.0677536796772498,market mixes
fu,climate change,7736,2.06767521985908,market mixes
fu,climate change,7737,2.067878157207406,market mixes
fu,climate change,7738,2.068988095242125,market mixes
fu,climate change,7739,2.068988095240444,market mixes
fu,climate change,7740,2.068988277816722,market mixes
fu,climate change,7741,2.0687166358156244,market mixes
fu,climate change,7742,2.0687247214219484,market mixes
fu,climate change,7743,2.0685280661229477,market mixes
fu,climate change,7744,2.068203809330888,market mixes
fu,climate change,7745,2.068973541215681,market mixes
fu,climate change,7746,2.068972816360348,market mixes
fu,climate change,7747,2.06919557499605,market mixes
fu,climate change,7748,2.0687803745652626,market mixes
fu,climate change,7749,2.07196583769427,market mixes
fu,climate change,7750,2.0714043783995786,market mixes
fu,climate change,7751,2.056698033724386,market mixes
fu,climate change,7752,2.0567327841100194,market mixes
fu,climate change,7753,2.053902737260903,market mixes
fu,climate change,7754,2.0537619325270744,market mixes
fu,climate change,7755,2.0537619964122356,market mixes
fu,climate change,7756,2.053340930994434,market mixes
fu,climate change,7757,2.0534005994476603,market mixes
fu,climate change,7758,2.053391309179124,market mixes
fu,climate change,7759,2.0545684871401324,market mixes
fu,climate change,7760,2.0542407272611305,market mixes
fu,climate change,7761,2.054311527405272,market mixes
fu,climate change,7762,2.054213267325912,market mixes
fu,climate change,7763,2.0562149343281555,market mixes
fu,climate change,7764,2.0579736857462683,market mixes
fu,climate change,7765,2.0581718532054514,market mixes
fu,climate change,7766,2.0580024484045607,market mixes
fu,climate change,7767,2.064164992419239,market mixes
fu,climate change,7768,2.07123235266457,market mixes
fu,climate change,7769,2.072034799533139,market mixes
fu,climate change,7770,2.071726900526384,market mixes
fu,climate change,7771,2.0867719831434983,market mixes
fu,climate change,7772,2.0868468465459626,market mixes
fu,climate change,7773,2.0977820619097174,market mixes
fu,climate change,7774,2.0965782906478583,market mixes
fu,climate change,7775,2.0207252030201865,market mixes
fu,climate change,7776,2.0302310791142038,market mixes
fu,climate change,7777,2.0302311134411877,market mixes
fu,climate change,7778,2.030601181329454,market mixes
fu,climate change,7779,2.02890096527839,market mixes
fu,climate change,7780,2.016575073015749,market mixes
fu,climate change,7781,2.0165844556311883,market mixes
fu,climate change,7782,2.016569463072135,market mixes
fu,climate change,7783,2.0182294927409625,market mixes
fu,climate change,7784,2.0182294918129164,market mixes
fu,climate change,7785,2.0133913885887766,market mixes
fu,climate change,7786,2.012637582463031,market mixes
fu,climate change,7787,2.0131385483444215,market mixes
fu,climate change,7788,2.013658018248868,market mixes
fu,climate change,7789,2.013932238593157,market mixes
fu,climate change,7790,2.0139322386095944,market mixes
fu,climate change,7791,2.0140594731169545,market mixes
fu,climate change,7792,2.013731431147179,market mixes
fu,climate change,7793,2.014808906789217,market mixes
fu,climate change,7794,2.015495677888041,market mixes
fu,climate change,7795,2.0175465960307015,market mixes
fu,climate change,7796,2.017546749870935,market mixes
fu,climate change,7797,2.0187567003436917,market mixes
fu,climate change,7798,2.0185128375694803,market mixes
fu,climate change,7799,2.018372166110685,market mixes
fu,climate change,7800,2.1205898729015056,market mixes
fu,climate change,7801,2.1203839653828442,market mixes
fu,climate change,7802,2.12087600817782,market mixes
fu,climate change,7803,2.1208762899743303,market mixes
fu,climate change,7804,2.1218816502118116,market mixes
fu,climate change,7805,2.121878262725075,market mixes
fu,climate change,7806,2.1130555392997916,market mixes
fu,climate change,7807,2.113306344003699,market mixes
fu,climate change,7808,2.1132222912483627,market mixes
fu,climate change,7809,2.1111055685092714,market mixes
fu,climate change,7810,2.11141302195677,market mixes
fu,climate change,7811,2.111619574016459,market mixes
fu,climate change,7812,2.1113609784219793,market mixes
fu,climate change,7813,2.1115742748135617,market mixes
fu,climate change,7814,2.1118032985555515,market mixes
fu,climate change,7815,2.111783802633171,market mixes
fu,climate change,7816,2.1117841043348236,market mixes
fu,climate change,7817,2.111558742496091,market mixes
fu,climate change,7818,2.082952242108866,market mixes
fu,climate change,7819,2.082979073770791,market mixes
fu,climate change,7820,2.2346399697994763,market mixes
fu,climate change,7821,2.235652548609793,market mixes
fu,climate change,7822,2.2356644711004794,market mixes
fu,climate change,7823,2.2356675340231713,market mixes
fu,climate change,7824,2.2268203074581403,market mixes
fu,climate change,7825,2.2271409788079786,market mixes
fu,climate change,7826,2.227085318244,market mixes
fu,climate change,7827,2.227085318243087,market mixes
fu,climate change,7828,2.227013403155995,market mixes
fu,climate change,7829,2.226893014332815,market mixes
fu,climate change,7830,2.2254151391832195,market mixes
fu,climate change,7831,2.2253804086171303,market mixes
fu,climate change,7832,2.224905526944814,market mixes
fu,climate change,7833,2.223103974036082,market mixes
fu,climate change,7834,2.223543235561553,market mixes
fu,climate change,7835,2.2235431908498633,market mixes
fu,climate change,7836,2.2347982883518602,market mixes
fu,climate change,7837,2.271855945502897,market mixes
fu,climate change,7838,2.271082524299534,market mixes
fu,climate change,7839,2.273070655506675,market mixes
fu,climate change,7840,2.267658381677464,market mixes
fu,climate change,7841,2.2679764367904105,market mixes
fu,climate change,7842,2.2675024030001,market mixes
fu,climate change,7843,2.2675026073464353,market mixes
fu,climate change,7844,2.2679282578530446,market mixes
fu,climate change,7845,2.263280090998162,market mixes
fu,climate change,7846,2.263197811896808,market mixes
fu,climate change,7847,2.263308921659876,market mixes
fu,climate change,7848,2.2635572487292417,market mixes
fu,climate change,7849,2.2467925874615013,market mixes
fu,climate change,7850,2.244077320333761,market mixes
fu,climate change,7851,2.2408846702927967,market mixes
fu,climate change,7852,2.2175903398678063,market mixes
fu,climate change,7853,2.217567272735385,market mixes
fu,climate change,7854,2.2223803505232897,market mixes
fu,climate change,7855,2.2217274467002484,market mixes
fu,climate change,7856,2.221727452003456,market mixes
fu,climate change,7857,2.225785443399027,market mixes
fu,climate change,7858,2.222534210345835,market mixes
fu,climate change,7859,2.221955186233678,market mixes
fu,climate change,7860,2.222637942836306,market mixes
fu,climate change,7861,2.2226361655551052,market mixes
fu,climate change,7862,2.222320593970159,market mixes
fu,climate change,7863,2.2223424627656425,market mixes
fu,climate change,7864,2.222294348181481,market mixes
fu,climate change,7865,2.222827797287486,market mixes
fu,climate change,7866,2.222892135452602,market mixes
fu,climate change,7867,2.2344222610103746,market mixes
fu,climate change,7868,2.2340867699439997,market mixes
fu,climate change,7869,2.2337143358236373,market mixes
fu,climate change,7870,2.2341587047259774,market mixes
fu,climate change,7871,2.233235242910763,market mixes
fu,climate change,7872,2.181600438172375,market mixes
fu,climate change,7873,2.181749727771676,market mixes
fu,climate change,7874,2.181635833287634,market mixes
fu,climate change,7875,2.1822174146683953,market mixes
fu,climate change,7876,2.182217413969778,market mixes
fu,climate change,7877,2.1820491504557378,market mixes
fu,climate change,7878,2.1819444664090635,market mixes
fu,climate change,7879,2.175854312575351,market mixes
fu,climate change,7880,2.1757204056523807,market mixes
fu,climate change,7881,2.1763435473314034,market mixes
fu,climate change,7882,2.177180601239123,market mixes
fu,climate change,7883,2.1771623514859155,market mixes
fu,climate change,7884,2.1769743618896795,market mixes
fu,climate change,7885,2.175979950549574,market mixes
fu,climate change,7886,2.1735829099082475,market mixes
fu,climate change,7887,2.1735695425701738,market mixes
fu,climate change,7888,2.173542745697788,market mixes
fu,climate change,7889,2.173226052566311,market mixes
fu,climate change,7890,2.1732257423148638,market mixes
fu,climate change,7891,2.1808094335285944,market mixes
fu,climate change,7892,2.1807932602167184,market mixes
fu,climate change,7893,2.1803822097917216,market mixes
fu,climate change,7894,2.178829455667874,market mixes
fu,climate change,7895,2.178806266370698,market mixes
fu,climate change,7896,2.1780006064981317,market mixes
fu,climate change,7897,2.1778365788157963,market mixes
fu,climate change,7898,2.178372262181276,market mixes
fu,climate change,7899,2.1799390883872394,market mixes
fu,climate change,7900,2.179586418741356,market mixes
fu,climate change,7901,2.179921951416085,market mixes
fu,climate change,7902,2.2275778005359705,market mixes
fu,climate change,7903,2.1732825426488214,market mixes
fu,climate change,7904,2.171885768418025,market mixes
fu,climate change,7905,2.1728266200362136,market mixes
fu,climate change,7906,2.172894782042599,market mixes
fu,climate change,7907,2.1722357632255465,market mixes
fu,climate change,7908,2.176675467647079,market mixes
fu,climate change,7909,2.160869549182815,market mixes
fu,climate change,7910,2.161080455803138,market mixes
fu,climate change,7911,2.1589698263758423,market mixes
fu,climate change,7912,2.1589720209571586,market mixes
fu,climate change,7913,2.156738746055381,market mixes
fu,climate change,7914,2.1554681957275603,market mixes
fu,climate change,7915,2.1551112602912887,market mixes
fu,climate change,7916,2.16268426485757,market mixes
fu,climate change,7917,2.162700554641451,market mixes
fu,climate change,7918,2.162154721552871,market mixes
fu,climate change,7919,2.1616574659200216,market mixes
fu,climate change,7920,2.161657465939937,market mixes
fu,climate change,7921,2.153637338946628,market mixes
fu,climate change,7922,2.152715392786201,market mixes
fu,climate change,7923,2.1533448690295574,market mixes
fu,climate change,7924,2.1531745890575316,market mixes
fu,climate change,7925,1.993823130014638,market mixes
fu,climate change,7926,1.9936923964680038,market mixes
fu,climate change,7927,1.994084774013725,market mixes
fu,climate change,7928,1.9941316179830832,market mixes
fu,climate change,7929,1.9941316121031312,market mixes
fu,climate change,7930,2.0198569014057384,market mixes
fu,climate change,7931,2.019936063353071,market mixes
fu,climate change,7932,2.0205759530339806,market mixes
fu,climate change,7933,2.0209233457177778,market mixes
fu,climate change,7934,2.020923345690447,market mixes
fu,climate change,7935,2.0213120575872305,market mixes
fu,climate change,7936,2.0326826896451853,market mixes
fu,climate change,7937,2.0341579350409704,market mixes
fu,climate change,7938,2.0333268880549222,market mixes
fu,climate change,7939,2.0346096121583717,market mixes
fu,climate change,7940,2.0354757852136998,market mixes
fu,climate change,7941,1.9840681413917618,market mixes
fu,climate change,7942,1.9843828182798162,market mixes
fu,climate change,7943,1.9901657558427357,market mixes
fu,climate change,7944,1.992724136756916,market mixes
fu,climate change,7945,1.9956014888085971,market mixes
fu,climate change,7946,1.9958565072786187,market mixes
fu,climate change,7947,1.8959541769705601,market mixes
fu,climate change,7948,1.8957965207974967,market mixes
fu,climate change,7949,1.8971339458632293,market mixes
fu,climate change,7950,1.8970868871146391,market mixes
fu,climate change,7951,1.8969353149845767,market mixes
fu,climate change,7952,1.8967703159085347,market mixes
fu,climate change,7953,1.8968838980302822,market mixes
fu,climate change,7954,1.8968841155734777,market mixes
fu,climate change,7955,1.8953742712046153,market mixes
fu,climate change,7956,1.8953554326324322,market mixes
fu,climate change,7957,1.8955350692324326,market mixes
fu,climate change,7958,1.8928127494761213,market mixes
fu,climate change,7959,1.8926679452997364,market mixes
fu,climate change,7960,1.892419583134031,market mixes
fu,climate change,7961,1.8924207670774003,market mixes
fu,climate change,7962,1.891833362973509,market mixes
fu,climate change,7963,1.8919102865817967,market mixes
fu,climate change,7964,1.8918148545850226,market mixes
fu,climate change,7965,1.8917670685125714,market mixes
fu,climate change,7966,1.8920383973048698,market mixes
fu,climate change,7967,1.8916439191261336,market mixes
fu,climate change,7968,1.891653333013815,market mixes
fu,climate change,7969,1.8918265180405243,market mixes
fu,climate change,7970,1.8917711759387694,market mixes
fu,climate change,7971,1.890610367788684,market mixes
fu,climate change,7972,1.890597987647639,market mixes
fu,climate change,7973,1.8904464331173703,market mixes
fu,climate change,7974,1.8904462699030562,market mixes
fu,climate change,7975,1.890895669517156,market mixes
fu,climate change,7976,1.8900935627203,market mixes
fu,climate change,7977,1.8901579326125055,market mixes
fu,climate change,7978,1.8899065492218134,market mixes
fu,climate change,7979,1.8899938237713496,market mixes
fu,climate change,7980,2.1111506774355173,market mixes
fu,climate change,7981,2.111088434951673,market mixes
fu,climate change,7982,2.111068697265401,market mixes
fu,climate change,7983,2.1121094810953656,market mixes
fu,climate change,7984,2.1122058206900713,market mixes
fu,climate change,7985,2.1137403084847204,market mixes
fu,climate change,7986,2.1137032072206217,market mixes
fu,climate change,7987,2.113869037126472,market mixes
fu,climate change,7988,2.1139303877366813,market mixes
fu,climate change,7989,2.1140672062370927,market mixes
fu,climate change,7990,2.1137508941470764,market mixes
fu,climate change,7991,2.113694876827007,market mixes
fu,climate change,7992,2.113694876846738,market mixes
fu,climate change,7993,2.115006515510811,market mixes
fu,climate change,7994,2.115006515416574,market mixes
fu,climate change,7995,2.115046062903168,market mixes
fu,climate change,7996,2.115068681078556,market mixes
fu,climate change,7997,2.1150244573875088,market mixes
fu,climate change,7998,2.115350357182329,market mixes
fu,climate change,7999,2.11560967780109,market mixes
fu,climate change,8000,2.1155279908148907,market mixes
fu,climate change,8001,2.1150114468032317,market mixes
fu,climate change,8002,2.1150201313052186,market mixes
fu,climate change,8003,2.115018680481993,market mixes
fu,climate change,8004,2.114818391155428,market mixes
fu,climate change,8005,2.115984831927263,market mixes
fu,climate change,8006,2.12296758710698,market mixes
fu,climate change,8007,2.122909250042114,market mixes
fu,climate change,8008,2.123045136225279,market mixes
fu,climate change,8009,2.122893703618432,market mixes
fu,climate change,8010,2.122893703280787,market mixes
fu,climate change,8011,2.1228290065721,market mixes
fu,climate change,8012,2.122677936211519,market mixes
fu,climate change,8013,2.122659922840801,market mixes
fu,climate change,8014,2.12657239410069,market mixes
fu,climate change,8015,2.1280070448086654,market mixes
fu,climate change,8016,2.12801796689377,market mixes
fu,climate change,8017,2.130381974356718,market mixes
fu,climate change,8018,2.130368588308878,market mixes
fu,climate change,8019,2.1305146164677073,market mixes
fu,climate change,8020,2.130514133290001,market mixes
fu,climate change,8021,2.129646223438146,market mixes
fu,climate change,8022,2.129646356283156,market mixes
fu,climate change,8023,2.129855176740855,market mixes
fu,climate change,8024,2.129848230360468,market mixes
fu,climate change,8025,2.129836976842972,market mixes
fu,climate change,8026,2.1298666342133394,market mixes
fu,climate change,8027,2.1299409768094133,market mixes
fu,climate change,8028,2.128575844055556,market mixes
fu,climate change,8029,2.1285758265988415,market mixes
fu,climate change,8030,2.12846321743779,market mixes
fu,climate change,8031,2.1269023528380337,market mixes
fu,climate change,8032,2.126902352874859,market mixes
fu,climate change,8033,2.1129906365086204,market mixes
fu,climate change,8034,2.112941768584616,market mixes
fu,climate change,8035,2.1132252744008295,market mixes
fu,climate change,8036,2.1129437949541954,market mixes
fu,climate change,8037,2.112968888421162,market mixes
fu,climate change,8038,2.113336727881102,market mixes
fu,climate change,8039,2.1102396737040894,market mixes
fu,climate change,8040,2.10041142793561,market mixes
fu,climate change,8041,2.0990595145922417,market mixes
fu,climate change,8042,2.099838761794975,market mixes
fu,climate change,8043,2.1002281320498652,market mixes
fu,climate change,8044,2.100004890116366,market mixes
fu,climate change,8045,2.09997317277441,market mixes
fu,climate change,8046,2.099537607086202,market mixes
fu,climate change,8047,2.1008295889409676,market mixes
fu,climate change,8048,2.0994568795908597,market mixes
fu,climate change,8049,2.2634994686997447,market mixes
fu,climate change,8050,2.2638170617318956,market mixes
fu,climate change,8051,2.26489980391242,market mixes
fu,climate change,8052,2.265809958967981,market mixes
fu,climate change,8053,2.265809336469197,market mixes
fu,climate change,8054,2.265889343798824,market mixes
fu,climate change,8055,2.2658986943113546,market mixes
fu,climate change,8056,2.2658468816399684,market mixes
fu,climate change,8057,2.2659429361461307,market mixes
fu,climate change,8058,2.2665303119331774,market mixes
fu,climate change,8059,2.266530364653882,market mixes
fu,climate change,8060,2.1046159619587113,market mixes
fu,climate change,8061,2.139773978564053,market mixes
fu,climate change,8062,2.139866595962986,market mixes
fu,climate change,8063,2.139898182342577,market mixes
fu,climate change,8064,2.1412645702218294,market mixes
fu,climate change,8065,2.1412645736723848,market mixes
fu,climate change,8066,2.1421341362063724,market mixes
fu,climate change,8067,2.141928823107338,market mixes
fu,climate change,8068,2.1419546333683113,market mixes
fu,climate change,8069,2.1372021378956916,market mixes
fu,climate change,8070,2.1373782764328086,market mixes
fu,climate change,8071,2.140873819292664,market mixes
fu,climate change,8072,2.140873600610308,market mixes
fu,climate change,8073,2.138793507202929,market mixes
fu,climate change,8074,2.138046162903175,market mixes
fu,climate change,8075,2.1381876375334863,market mixes
fu,climate change,8076,2.1315814384059792,market mixes
fu,climate change,8077,2.1311297923832933,market mixes
fu,climate change,8078,2.131236441691674,market mixes
fu,climate change,8079,2.122760647964105,market mixes
fu,climate change,8080,2.1227390496793412,market mixes
fu,climate change,8081,2.1227581023554714,market mixes
fu,climate change,8082,2.159229870133759,market mixes
fu,climate change,8083,2.159229868180348,market mixes
fu,climate change,8084,2.1584474895047885,market mixes
fu,climate change,8085,2.1569002455034743,market mixes
fu,climate change,8086,2.1563161560775472,market mixes
fu,climate change,8087,2.1545100306026073,market mixes
fu,climate change,8088,2.1527088554835694,market mixes
fu,climate change,8089,2.152414858367774,market mixes
fu,climate change,8090,2.152210066945505,market mixes
fu,climate change,8091,2.14819866426074,market mixes
fu,climate change,8092,2.145737850114547,market mixes
fu,climate change,8093,2.1440651763779033,market mixes
fu,climate change,8094,2.1454169566400223,market mixes
fu,climate change,8095,2.1454483320295537,market mixes
fu,climate change,8096,2.1481920175573666,market mixes
fu,climate change,8097,2.1481879249004066,market mixes
fu,climate change,8098,2.1528176858790977,market mixes
fu,climate change,8099,2.1526543213844915,market mixes
fu,climate change,8100,2.1535877811229374,market mixes
fu,climate change,8101,2.1535950207817574,market mixes
fu,climate change,8102,2.161447039940167,market mixes
fu,climate change,8103,2.1613967205190807,market mixes
fu,climate change,8104,2.1617372669977897,market mixes
fu,climate change,8105,2.1620729178643305,market mixes
fu,climate change,8106,2.1616481987612977,market mixes
fu,climate change,8107,2.153759394197538,market mixes
fu,climate change,8108,2.1282133673483283,market mixes
fu,climate change,8109,2.1282629526181456,market mixes
fu,climate change,8110,2.1278702165911625,market mixes
fu,climate change,8111,2.127768828248834,market mixes
fu,climate change,8112,2.1277747977742854,market mixes
fu,climate change,8113,2.1345450655855367,market mixes
fu,climate change,8114,2.13471530595916,market mixes
fu,climate change,8115,2.1342404310622967,market mixes
fu,climate change,8116,2.1289975102242114,market mixes
fu,climate change,8117,2.1288791754692076,market mixes
fu,climate change,8118,2.128879175505037,market mixes
fu,climate change,8119,2.1288647089874817,market mixes
fu,climate change,8120,2.1288722477443973,market mixes
fu,climate change,8121,2.1288789409301483,market mixes
fu,climate change,8122,2.1287479769418223,market mixes
fu,climate change,8123,2.1282481484457563,market mixes
fu,climate change,8124,2.144728073239571,market mixes
fu,climate change,8125,2.1457164310260266,market mixes
fu,climate change,8126,2.1457164968849995,market mixes
fu,climate change,8127,2.1444024713237173,market mixes
fu,climate change,8128,2.1455483505401274,market mixes
fu,climate change,8129,2.1458955038053156,market mixes
fu,climate change,8130,2.1457094729362933,market mixes
fu,climate change,8131,2.163298002892578,market mixes
fu,climate change,8132,2.1632905679999825,market mixes
fu,climate change,8133,2.162848810234717,market mixes
fu,climate change,8134,2.1628488102766346,market mixes
fu,climate change,8135,2.1634116231810867,market mixes
fu,climate change,8136,2.1622922507157796,market mixes
fu,climate change,8137,2.162292258716167,market mixes
fu,climate change,8138,2.1623987877736766,market mixes
fu,climate change,8139,2.1627464891202406,market mixes
fu,climate change,8140,2.197357752341855,market mixes
fu,climate change,8141,2.197251586544202,market mixes
fu,climate change,8142,2.1972571888171695,market mixes
fu,climate change,8143,2.1965091309947176,market mixes
fu,climate change,8144,2.1849595399893995,market mixes
fu,climate change,8145,2.1822850029626113,market mixes
fu,climate change,8146,2.1833134544989683,market mixes
fu,climate change,8147,2.1804623092970314,market mixes
fu,climate change,8148,2.1800875448351604,market mixes
fu,climate change,8149,2.180087544835248,market mixes
fu,climate change,8150,2.179742151215837,market mixes
fu,climate change,8151,2.180419851396006,market mixes
fu,climate change,8152,2.178956924102423,market mixes
fu,climate change,8153,2.1754427955450555,market mixes
fu,climate change,8154,2.175361436595542,market mixes
fu,climate change,8155,2.1748782274655563,market mixes
fu,climate change,8156,2.174613748907768,market mixes
fu,climate change,8157,2.168803338024507,market mixes
fu,climate change,8158,2.168806090008922,market mixes
fu,climate change,8159,2.175696879901038,market mixes
fu,climate change,8160,2.1758264166894916,market mixes
fu,climate change,8161,2.17566366441628,market mixes
fu,climate change,8162,2.175667706682649,market mixes
fu,climate change,8163,2.175682509665999,market mixes
fu,climate change,8164,2.170235527755123,market mixes
fu,climate change,8165,2.171052021887225,market mixes
fu,climate change,8166,2.168699700597987,market mixes
fu,climate change,8167,2.1687348405463656,market mixes
fu,climate change,8168,2.1686929627044185,market mixes
fu,climate change,8169,2.171309309770144,market mixes
fu,climate change,8170,2.1715109528973326,market mixes
fu,climate change,8171,2.1711186981243515,market mixes
fu,climate change,8172,2.1718220369078596,market mixes
fu,climate change,8173,2.171895423254646,market mixes
fu,climate change,8174,2.1718966596763454,market mixes
fu,climate change,8175,2.1721259837757625,market mixes
fu,climate change,8176,2.172097379323936,market mixes
fu,climate change,8177,2.1734564756178694,market mixes
fu,climate change,8178,2.1734564756072943,market mixes
fu,climate change,8179,2.0415079963156573,market mixes
fu,climate change,8180,2.0437589268072287,market mixes
fu,climate change,8181,2.0436111579514975,market mixes
fu,climate change,8182,2.0438164502592877,market mixes
fu,climate change,8183,2.04395442928743,market mixes
fu,climate change,8184,2.0445309847052697,market mixes
fu,climate change,8185,2.0271260737663916,market mixes
fu,climate change,8186,2.0259456830185427,market mixes
fu,climate change,8187,2.0240811448319764,market mixes
fu,climate change,8188,2.024081628975772,market mixes
fu,climate change,8189,2.0303950331348384,market mixes
fu,climate change,8190,2.031715938803343,market mixes
fu,climate change,8191,2.0319010916334026,market mixes
fu,climate change,8192,2.0319033339772266,market mixes
fu,climate change,8193,2.0383302417353923,market mixes
fu,climate change,8194,2.0383307715713275,market mixes
fu,climate change,8195,2.0383079141906575,market mixes
fu,climate change,8196,2.0383950215593565,market mixes
fu,climate change,8197,2.038395021376665,market mixes
fu,climate change,8198,2.099998270879831,market mixes
fu,climate change,8199,2.099871959345102,market mixes
fu,climate change,8200,2.099871987261642,market mixes
fu,climate change,8201,2.099231043672991,market mixes
fu,climate change,8202,2.09524428376164,market mixes
fu,climate change,8203,2.0956556121357286,market mixes
fu,climate change,8204,2.0956554768394016,market mixes
fu,climate change,8205,2.096272397930422,market mixes
fu,climate change,8206,2.097096213301673,market mixes
fu,climate change,8207,2.0928073891576795,market mixes
fu,climate change,8208,2.0928519827391185,market mixes
fu,climate change,8209,2.0877840044436478,market mixes
fu,climate change,8210,2.0880386188335764,market mixes
fu,climate change,8211,2.086891040599084,market mixes
fu,climate change,8212,2.086274314108036,market mixes
fu,climate change,8213,2.0880489651311147,market mixes
fu,climate change,8214,2.087972789079913,market mixes
fu,climate change,8215,2.087220245353674,market mixes
fu,climate change,8216,2.0836371575900166,market mixes
fu,climate change,8217,2.083739803447852,market mixes
fu,climate change,8218,2.08468832164381,market mixes
fu,climate change,8219,2.0846832262909003,market mixes
fu,climate change,8220,2.084683225870209,market mixes
fu,climate change,8221,2.0848176651939223,market mixes
fu,climate change,8222,2.08439142050289,market mixes
fu,climate change,8223,2.0858178446533913,market mixes
fu,climate change,8224,2.085794448709946,market mixes
fu,climate change,8225,2.085853341774645,market mixes
fu,climate change,8226,2.0847181201738287,market mixes
fu,climate change,8227,2.0833952962043982,market mixes
fu,climate change,8228,2.066606632976363,market mixes
fu,climate change,8229,2.066713711631231,market mixes
fu,climate change,8230,2.0667440923691895,market mixes
fu,climate change,8231,2.0660699135595233,market mixes
fu,climate change,8232,2.0660501974787278,market mixes
fu,climate change,8233,2.0667702684137663,market mixes
fu,climate change,8234,2.0667647551978496,market mixes
fu,climate change,8235,2.0556074845201455,market mixes
fu,climate change,8236,2.0558307018986457,market mixes
fu,climate change,8237,2.055912237254301,market mixes
fu,climate change,8238,2.0558040151892416,market mixes
fu,climate change,8239,2.0569612870530993,market mixes
fu,climate change,8240,2.0559114618956564,market mixes
fu,climate change,8241,2.0560796573140414,market mixes
fu,climate change,8242,2.055510977675166,market mixes
fu,climate change,8243,2.0695869702228844,market mixes
fu,climate change,8244,2.069586990236223,market mixes
fu,climate change,8245,2.0666213673295752,market mixes
fu,climate change,8246,2.0664148349720888,market mixes
fu,climate change,8247,2.0664276503990404,market mixes
fu,climate change,8248,2.066427649682366,market mixes
fu,climate change,8249,2.0664319614909528,market mixes
fu,climate change,8250,2.0663950244565004,market mixes
fu,climate change,8251,2.065365540100355,market mixes
fu,climate change,8252,2.0653929651610654,market mixes
fu,climate change,8253,2.065516456194914,market mixes
fu,climate change,8254,2.0655149383358924,market mixes
fu,climate change,8255,2.066485978540533,market mixes
fu,climate change,8256,2.067196077974861,market mixes
fu,climate change,8257,2.0701493340507473,market mixes
fu,climate change,8258,2.0701244209327285,market mixes
fu,climate change,8259,2.0702562822858153,market mixes
fu,climate change,8260,2.070314707851043,market mixes
fu,climate change,8261,2.0708390275387742,market mixes
fu,climate change,8262,2.0292014001153946,market mixes
fu,climate change,8263,2.0248328963066458,market mixes
fu,climate change,8264,2.023294702600917,market mixes
fu,climate change,8265,2.0219783417352475,market mixes
fu,climate change,8266,2.0225798694400954,market mixes
fu,climate change,8267,2.0226015227461795,market mixes
fu,climate change,8268,2.0224131332207804,market mixes
fu,climate change,8269,2.0222340659328424,market mixes
fu,climate change,8270,2.022687361492149,market mixes
fu,climate change,8271,2.022763746813302,market mixes
fu,climate change,8272,2.02441527776549,market mixes
fu,climate change,8273,2.0245538196955124,market mixes
fu,climate change,8274,2.0670229105860547,market mixes
fu,climate change,8275,2.0670079445781475,market mixes
fu,climate change,8276,2.0667501725663464,market mixes
fu,climate change,8277,2.0667448005597757,market mixes
fu,climate change,8278,2.06599776593467,market mixes
fu,climate change,8279,2.066247989021119,market mixes
fu,climate change,8280,2.066247989020757,market mixes
fu,climate change,8281,2.06719045226208,market mixes
fu,climate change,8282,2.0665411146333663,market mixes
fu,climate change,8283,2.0845926118359523,market mixes
fu,climate change,8284,2.084592640647788,market mixes
fu,climate change,8285,2.0838062717965635,market mixes
fu,climate change,8286,2.082527273833491,market mixes
fu,climate change,8287,2.082023060345498,market mixes
fu,climate change,8288,2.081605323386044,market mixes
fu,climate change,8289,2.0814932915626683,market mixes
fu,climate change,8290,2.072404575885713,market mixes
fu,climate change,8291,2.076223815842881,market mixes
fu,climate change,8292,2.070931466552908,market mixes
fu,climate change,8293,2.070946676175827,market mixes
fu,climate change,8294,2.06553208046269,market mixes
fu,climate change,8295,2.0655023140804354,market mixes
fu,climate change,8296,2.0506891973328027,market mixes
fu,climate change,8297,2.052462389118714,market mixes
fu,climate change,8298,2.052468400273225,market mixes
fu,climate change,8299,2.051662859180064,market mixes
fu,climate change,8300,2.056354153240068,market mixes
fu,climate change,8301,2.0500881498130217,market mixes
fu,climate change,8302,2.0523653184455832,market mixes
fu,climate change,8303,2.053376237628539,market mixes
fu,climate change,8304,2.052863599230278,market mixes
fu,climate change,8305,2.055599169211327,market mixes
